subject,number_of_items,beta_static_frequency,beta_static_semantic,errors_static_optimal,errors_static_random,beta_plocalstatic_frequency,beta_plocalstatic_semantic,beta_plocalstatic_phonemic,errors_plocalstatic_optimal,errors_plocalstatic_random,beta_simdrop_dynamic_frequency,beta_simdrop_dynamic_semantic,errors_simdrop_dynamic_optimal,errors_simdrop_dynamic_random,beta_simdrop_pswitchonlydynamic_frequency,beta_simdrop_pswitchonlydynamic_semantic,beta_simdrop_pswitchonlydynamic_phonemic,errors_simdrop_pswitchonlydynamic_optimal,errors_simdrop_pswitchonlydynamic_random,beta_simdrop_plocaldynamic_frequency,beta_simdrop_plocaldynamic_semantic,beta_simdrop_plocaldynamic_phonemic,errors_simdrop_plocaldynamic_optimal,errors_simdrop_plocaldynamic_random,beta_simdrop_pglobaldynamic_frequency,beta_simdrop_pglobaldynamic_semantic,beta_simdrop_pglobaldynamic_phonemic,errors_simdrop_pglobaldynamic_optimal,errors_simdrop_pglobaldynamic_random,beta_troyer_dynamic_frequency,beta_troyer_dynamic_semantic,errors_troyer_dynamic_optimal,errors_troyer_dynamic_random,beta_troyer_pswitchonlydynamic_frequency,beta_troyer_pswitchonlydynamic_semantic,beta_troyer_pswitchonlydynamic_phonemic,errors_troyer_pswitchonlydynamic_optimal,errors_troyer_pswitchonlydynamic_random,beta_troyer_plocaldynamic_frequency,beta_troyer_plocaldynamic_semantic,beta_troyer_plocaldynamic_phonemic,errors_troyer_plocaldynamic_optimal,errors_troyer_plocaldynamic_random,beta_troyer_pglobaldynamic_frequency,beta_troyer_pglobaldynamic_semantic,beta_troyer_pglobaldynamic_phonemic,errors_troyer_pglobaldynamic_optimal,errors_troyer_pglobaldynamic_random,beta_participant_dynamic_frequency,beta_participant_dynamic_semantic,errors_participant_dynamic_optimal,errors_participant_dynamic_random,beta_participant_pswitchonlydynamic_frequency,beta_participant_pswitchonlydynamic_semantic,beta_participant_pswitchonlydynamic_phonemic,errors_participant_pswitchonlydynamic_optimal,errors_participant_pswitchonlydynamic_random,beta_participant_plocaldynamic_frequency,beta_participant_plocaldynamic_semantic,beta_participant_plocaldynamic_phonemic,errors_participant_plocaldynamic_optimal,errors_participant_plocaldynamic_random,beta_participant_pglobaldynamic_frequency,beta_participant_pglobaldynamic_semantic,beta_participant_pglobaldynamic_phonemic,errors_participant_pglobaldynamic_optimal,errors_participant_pglobaldynamic_random
689,31,3.306198730718592,3.086217874425842,165.82525195216735,206.0783395804633,3.33396200853538,3.467486246519604,-0.11506459474879684,163.52025615407675,206.0783395804633,3.2716839540265914,3.703493452241227,166.12873280147352,206.0783395804633,3.2692000622511634,3.703571460001348,0.09988502848283923,165.5319002379296,206.0783395804633,3.303776761745275,4.82082349960094,-0.2584229050904945,159.99167403529202,206.0783395804633,3.2868407087072744,4.204152080912239,-0.11990200605013382,163.72661748497353,206.0783395804633,3.10920096033749,4.063327687489514,171.81249941525513,206.0783395804633,3.088756525000997,4.065026894774263,-0.15479111417051505,169.76836461326874,206.0783395804633,3.1085009815886404,4.3102645545666824,-0.05317527710790361,171.584491432246,206.0783395804633,3.094220021423958,4.56528832767931,-0.10442174141466584,169.9329843973538,206.0783395804633,3.306198730718592,3.086217874425842,165.82525195216735,206.0783395804633,3.3062104582030223,3.0862418561168594,-3.1872191941303982,165.82525195044457,206.0783395804633,3.33396200853538,3.467486246519604,-0.11506459474879684,163.52025615407675,206.0783395804633,3.33396200853538,3.467486246519604,-0.11506459474879684,163.52025615407675,206.0783395804633
690,16,5.0291995850163485,2.2543529657016563,83.8798163409244,106.36301397701324,5.038270844307092,2.4133371626564863,-0.08109499290671564,83.28875741825837,106.36301397701324,4.8220496730767035,2.9161350273863498,83.29849049269322,106.36301397701324,4.796490220738969,2.9161211151238575,0.07189598679124232,83.15553912330189,106.36301397701324,4.7903234470458305,3.2427712225218484,-0.15118222031072814,81.92585068362801,106.36301397701324,4.830620561067885,3.1103206126291854,-0.08248023431735972,82.67947061622367,106.36301397701324,4.4914849304050195,4.2876318141844445,80.61770252088976,106.36301397701324,4.558019038044456,4.2824887031080605,-0.13188780682629106,79.78010182444348,106.36301397701324,4.501151133845635,5.04039234344814,-0.13254547857111487,80.0907491627145,106.36301397701324,4.568780923485587,5.032878918892081,-0.13223867278835544,79.25246994205872,106.36301397701324,5.0291995850163485,2.2543529657016563,83.8798163409244,106.36301397701324,5.0292231193189,2.2543721252097706,-11.313692927131694,83.87981634019089,106.36301397701324,5.038270844307092,2.4133371626564863,-0.08109499290671564,83.28875741825837,106.36301397701324,5.038270844307092,2.4133371626564863,-0.08109499290671564,83.28875741825837,106.36301397701324
691,51,1.8259796801841195,2.0834953749749827,310.0779064821279,339.0321070517298,1.8173812894030945,2.1305084852983054,-0.032163290683898574,309.74305289764806,339.0321070517298,1.7742195396725315,2.8576861810643024,306.29826632148905,339.0321070517298,1.7769224375003319,2.857529764026144,0.02589094606089863,306.236282446577,339.0321070517298,1.765401005166241,3.008376280079715,-0.06476270899489499,305.3456280640081,339.0321070517298,1.765047773266308,2.9475388891492376,-0.03867401164711051,305.81875909233804,339.0321070517298,1.7729722322302157,3.13840585375479,311.5747648476941,339.0321070517298,1.7823644309039395,3.1380652416779773,0.06909329435651113,310.69302846594894,339.0321070517298,1.7572205662952847,3.660749896280039,-0.19692144456268607,307.35208480897086,339.0321070517298,1.7651824238594116,3.228590296033222,-0.03229085120412978,311.23813971903235,339.0321070517298,1.8259796801841195,2.0834953749749827,310.0779064821279,339.0321070517298,1.8259694812578546,2.08349359082806,1.9472214919007398,310.0779064809622,339.0321070517298,1.8173812894030945,2.1305084852983054,-0.032163290683898574,309.74305289764806,339.0321070517298,1.8173812894030945,2.1305084852983054,-0.032163290683898574,309.74305289764806,339.0321070517298
692,38,2.0068508279371877,0.5242440426492487,239.37657704629933,252.6121581954067,1.9975720390225264,0.5335557267450541,-0.02828918920527094,239.19190930518977,252.6121581954067,1.9860853552474218,0.33687496043118004,240.40334685596827,252.6121581954067,1.9652511282662926,0.33617476155024084,-0.129726028345604,239.5247253986604,252.6121581954067,1.9871530806360305,0.33568761631469485,0.0061349846540674075,240.3968703773492,252.6121581954067,1.9766219634585296,0.34165476743859435,-0.026592529982479983,240.24059584214507,252.6121581954067,1.9984570540919884,0.8558361155411767,240.04277796286067,252.6121581954067,1.9954919314856878,0.8557188573542491,-0.011657128483571571,240.02679242337916,252.6121581954067,1.994053104109001,0.8782164901821835,-0.043779161105669026,239.82750780536009,252.6121581954067,1.9887836272147168,0.8699132676083313,-0.02738798835423285,239.86981897334982,252.6121581954067,2.0068508279371877,0.5242440426492487,239.37657704629933,252.6121581954067,2.0068418159903643,0.5242574015699706,1.356021097135458,239.37657704477434,252.6121581954067,1.9975720390225264,0.5335557267450541,-0.02828918920527094,239.19190930518977,252.6121581954067,1.9975720390225264,0.5335557267450541,-0.02828918920527094,239.19190930518977,252.6121581954067
693,45,1.9906480115642349,3.4539426529734394,249.9596302335483,299.1459768103499,1.977952049721254,3.6158601750464077,-0.04773479547878243,249.33162223264716,299.1459768103499,1.90954698643798,3.892824272730391,250.34651672614547,299.1459768103499,1.9131219280744998,3.892479807755511,0.02141075448248625,250.31337529091414,299.1459768103499,1.9000348947445678,4.22428822203805,-0.08060055424150528,249.07420126721894,299.1459768103499,1.8944463433690784,4.111556799421738,-0.05366555177140157,249.57760240337308,299.1459768103499,1.8723174293817109,4.1778854564007935,255.32899314346787,299.1459768103499,1.8671876933189995,4.178434417432165,-0.018536297747897515,255.27982621163335,299.1459768103499,1.865136220629157,4.537949765381361,-0.08010215242430174,254.55432932712407,299.1459768103499,1.855355439922903,4.386006509925104,-0.04708261718642971,254.74777953948112,299.1459768103499,1.9906480115642349,3.4539426529734394,249.9596302335483,299.1459768103499,1.9906058934127524,3.45396175635393,-0.2335187715557584,249.959630230933,299.1459768103499,1.977952049721254,3.6158601750464077,-0.04773479547878243,249.33162223264716,299.1459768103499,1.977952049721254,3.6158601750464077,-0.04773479547878243,249.33162223264716,299.1459768103499
694,44,0.6588756688756048,1.0684635216878662,282.97624961536326,292.4982884367866,0.6319714643680319,1.1548332573047895,-0.10852930606754438,279.90501749390523,292.4982884367866,0.5131907721279226,3.6702552098710672,260.12487421640253,292.4982884367866,0.5130817809296588,3.670308094090963,-0.0018264039051163806,260.1246355412771,292.4982884367866,0.4763141126455285,4.308051515519363,-0.20025461068846984,252.92250012208333,292.4982884367866,0.47790082364147857,4.129508303546617,-0.1454455172726946,254.77314356670067,292.4982884367866,0.5841973006063539,5.215572942730758,268.709874743467,292.4982884367866,0.5688116260348175,5.216679555711279,-0.10220096297979295,266.6448963540842,292.4982884367866,0.5686034687561454,6.960819845732727,-0.28027302488196243,264.9717140416059,292.4982884367866,0.5567644367652826,5.992177261776067,-0.1392149583632521,264.005352107438,292.4982884367866,0.6588756688756048,1.0684635216878662,282.97624961536326,292.4982884367866,0.6589006502136066,1.0684560951087887,0.5969738322645852,282.97624961179076,292.4982884367866,0.6319714643680319,1.1548332573047895,-0.10852930606754438,279.90501749390523,292.4982884367866,0.6319714643680319,1.1548332573047895,-0.10852930606754438,279.90501749390523,292.4982884367866
695,44,1.4877292974115544,3.393092664511992,248.0504825682462,292.4982884367866,1.4611306220764786,3.744235018897652,-0.10929696478597234,244.9952092934103,292.4982884367866,1.5033662854179248,4.498370724372868,243.99619740767253,292.4982884367866,1.4767079698340804,4.500319343665604,-0.21324079996052064,241.03271449612842,292.4982884367866,1.4935418613515514,4.9449103468716755,-0.09506345903738947,242.47294272525988,292.4982884367866,1.4724872716881525,5.10703633024618,-0.12707964321380918,240.0776658879878,292.4982884367866,1.450966102228524,4.793671436699457,250.77650310533124,292.4982884367866,1.445917641242162,4.794280613150603,-0.05416874393049119,250.3838722228323,292.4982884367866,1.417860141524412,5.630103608815791,-0.16615676939938318,247.5182602904522,292.4982884367866,1.4196915498372609,5.327510314485842,-0.10856096728943695,247.8552585511926,292.4982884367866,1.4877292974115544,3.393092664511992,248.0504825682462,292.4982884367866,1.4877684546561185,3.3930718742881467,-0.05616839651836805,248.05048256882574,292.4982884367866,1.4611306220764786,3.744235018897652,-0.10929696478597234,244.9952092934103,292.4982884367866,1.4611306220764786,3.744235018897652,-0.10929696478597234,244.9952092934103,292.4982884367866
696,39,2.430117746760407,1.1848183538080976,239.2894099730473,259.25984656897003,2.404669288185056,1.2369579098702828,-0.06657056534838526,238.25751531290902,259.25984656897003,2.6756689811684904,3.1945329477112003,221.21899428218185,259.25984656897003,2.6650540241905727,3.1930068200749533,-0.09217502399719056,220.6710128251486,259.25984656897003,2.702923344533213,3.504463544354125,-0.10157980713529619,219.54220963500006,259.25984656897003,2.6907610142515663,3.494278369456614,-0.09890410904941094,218.9990289967026,259.25984656897003,2.3230309965385656,0.8250889049435097,243.80249829247703,259.25984656897003,2.309301517658317,0.8241715604458235,-0.05263034201273327,243.44799420541986,259.25984656897003,2.3082497731960543,0.8623792938933279,-0.07255394334531123,243.26195080432828,259.25984656897003,2.294498387387457,0.8562343973975434,-0.0615433035594798,242.9283628363129,259.25984656897003,2.430117746760407,1.1848183538080976,239.2894099730473,259.25984656897003,2.4301004127540824,1.1847612323134786,0.04348058907471479,239.28940996995982,259.25984656897003,2.404669288185056,1.2369579098702828,-0.06657056534838526,238.25751531290902,259.25984656897003,2.404669288185056,1.2369579098702828,-0.06657056534838526,238.25751531290902,259.25984656897003
697,19,3.2312853785015205,2.540857550273203,108.79446381010837,126.30607909770322,3.2719207212607717,2.9584159466920243,-0.19599965890986423,105.35737385869774,126.30607909770322,3.1378331247044744,3.2356648630911,108.30130625338862,126.30607909770322,3.1347116611775503,3.235696678396071,-19.358889831820775,105.10961450256089,126.30607909770322,3.183975621735205,3.7668921602911283,-0.15285096966043057,106.66020473420905,126.30607909770322,3.198859310283349,3.936755572657132,-0.20740466884023656,104.51925770299628,126.30607909770322,2.919223219511192,3.4818097115327302,113.5161063728053,126.30607909770322,2.9051756952769647,3.4821720380497325,-0.13295608069750153,112.18820028568405,126.30607909770322,2.9559533886055043,4.532009384616032,-20.020756518176192,110.99032795266594,126.30607909770322,2.926578292815517,4.060383557217472,-0.1808750772308157,110.64388107844599,126.30607909770322,3.2312853785015205,2.540857550273203,108.79446381010837,126.30607909770322,3.231315256069304,2.540868710282518,-11.791598056885945,108.79446380972453,126.30607909770322,3.2719207212607717,2.9584159466920243,-0.19599965890986423,105.35737385869774,126.30607909770322,3.2719207212607717,2.9584159466920243,-0.19599965890986423,105.35737385869774,126.30607909770322
698,37,1.336479585732119,1.7551905888179409,231.0868756625864,245.96446982184335,1.3193443094341166,1.8600994404898925,-0.09772164461612157,229.00008382378672,245.96446982184335,1.3164748782338636,2.7535852367057956,226.3654371187013,245.96446982184335,1.3138439144038392,2.753681166264877,-0.029517695362404957,226.3061862893848,245.96446982184335,1.3016239836975076,2.984441555068544,-0.13626882998674045,223.59481889854797,245.96446982184335,1.2962477530022674,2.932490413243688,-0.10389376205206574,224.0291485286233,245.96446982184335,1.2303817644351696,3.2820923772783868,223.9791651987303,245.96446982184335,1.2279940292625962,3.282389676873205,-0.025320472869682732,223.91829176106373,245.96446982184335,1.2124996952563625,3.923156752531697,-0.19266208753142564,219.83558495636345,245.96446982184335,1.2071025818513497,3.667533615022281,-0.11732747814876826,221.09590045385983,245.96446982184335,1.336479585732119,1.7551905888179409,231.0868756625864,245.96446982184335,1.3364829668596805,1.755143154875686,-0.5467340289920117,231.08687566146483,245.96446982184335,1.3193443094341166,1.8600994404898925,-0.09772164461612157,229.00008382378672,245.96446982184335,1.3193443094341166,1.8600994404898925,-0.09772164461612157,229.00008382378672,245.96446982184335
198,28,0.8351735404669085,4.587305095164855,148.561125535181,186.13527445977329,0.8137670158118298,4.898866137919866,-0.06863153814970183,147.81308139994485,186.13527445977329,0.9587491850037282,5.3115153227206235,148.67434012089245,186.13527445977329,0.9447704974143502,5.312437624898921,-0.17127721168226037,147.648118784485,186.13527445977329,0.948887527179747,5.512974034794361,-0.03966574707671827,148.49161120212688,186.13527445977329,0.9345777914352058,5.678036916652458,-0.07013497804035779,147.9129151352092,186.13527445977329,0.8992688266226873,6.447364380340366,149.39033370915632,186.13527445977329,0.8993881137654238,6.4473908627399785,0.0021521289026107337,149.38990699429354,186.13527445977329,0.8705750360457208,8.216203349084545,-0.22862513280572627,146.77185055927112,186.13527445977329,0.8831277941753269,6.998320258559548,-0.08008622545971084,148.44572757303996,186.13527445977329,0.8351735404669085,4.587305095164855,148.561125535181,186.13527445977329,0.8351254449946286,4.587312028563635,-2.994551196926821,148.5611255335823,186.13527445977329,0.8137670158118298,4.898866137919866,-0.06863153814970183,147.81308139994485,186.13527445977329,0.8137670158118298,4.898866137919866,-0.06863153814970183,147.81308139994485,186.13527445977329
199,40,2.97944363320576,3.3633651781612164,217.62998443457545,265.90753494253335,2.9800410281909877,3.5914308305115554,-0.0635235616287783,216.63389152256352,265.90753494253335,2.7717656868003218,4.076381953141137,214.38828065724257,265.90753494253335,2.7585001319134865,4.077786271535124,-0.2036099005110955,212.36548719627882,265.90753494253335,2.774807018433661,4.291858120277874,-0.046029061038008086,214.0059522040571,265.90753494253335,2.7715947905468843,4.460353425092963,-0.08002071742774673,212.8741046069497,265.90753494253335,2.7232456461958714,4.34382396761283,223.1268758438635,265.90753494253335,2.724354889458076,4.343733735371791,-0.02049623222104619,223.06924717252502,265.90753494253335,2.7320102465057756,5.076490377881603,-0.13136615794903767,221.43780456239185,265.90753494253335,2.7302495545347285,4.704803772882494,-0.06739436983979019,222.06219135424539,265.90753494253335,2.97944363320576,3.3633651781612164,217.62998443457545,265.90753494253335,2.979456057688467,3.3633948981879467,-0.36016142798416895,217.6299844318877,265.90753494253335,2.9800410281909877,3.5914308305115554,-0.0635235616287783,216.63389152256352,265.90753494253335,2.9800410281909877,3.5914308305115554,-0.0635235616287783,216.63389152256352,265.90753494253335
779,40,1.34196560169547,2.5130789809150405,243.98168932845783,265.90753494253335,1.309769166732957,2.6697943095655856,-0.10360859372661173,241.48349547282925,265.90753494253335,1.282257292097102,3.4622113982606213,239.9094992618217,265.90753494253335,1.2644095350683484,3.464144382860871,-0.3094767382706334,235.97481371711868,265.90753494253335,1.2700242712716208,3.6401549924479975,-0.06273733064288976,239.2202581593511,265.90753494253335,1.2508365395098866,3.7746500223770028,-0.11135538662904076,237.02726428497428,265.90753494253335,1.3170470291122935,4.514466943264143,241.6900121613204,265.90753494253335,1.3035014992138423,4.515554739024463,-0.09831523817033214,240.2746407609122,265.90753494253335,1.3013144482338586,5.252517669285673,-0.1514239032321947,239.86517656043776,265.90753494253335,1.289419857537042,5.082563934365705,-0.11716645789760566,238.58258019429974,265.90753494253335,1.34196560169547,2.5130789809150405,243.98168932845783,265.90753494253335,1.3419242104937645,2.5130481241670033,-2.946020634507356,243.98168932814514,265.90753494253335,1.309769166732957,2.6697943095655856,-0.10360859372661173,241.48349547282925,265.90753494253335,1.309769166732957,2.6697943095655856,-0.10360859372661173,241.48349547282925,265.90753494253335
780,47,2.3616172861887996,3.3731188672857653,261.96728025026005,312.44135355747653,2.336522422874422,3.7068049498704494,-0.09794802948030626,259.26781250480155,312.44135355747653,2.2490649544374417,4.144694566442514,258.77078813293707,312.44135355747653,2.2474529376303423,4.144885466286375,-0.043106633195041225,258.60467292256743,312.44135355747653,2.2294516762223013,4.812270805024141,-0.14424700509961375,254.99803582277778,312.44135355747653,2.2294721041931544,4.656487851362955,-0.11177931055409723,255.40018352370336,312.44135355747653,2.187362869479988,4.608399177054694,262.8264665732865,312.44135355747653,2.184896060531582,4.6087664182268835,-0.011689075214721019,262.8050398605358,312.44135355747653,2.1947956599164344,6.067259555857898,-0.25575105134215237,256.2311015573358,312.44135355747653,2.1657778231007305,5.2115952455793515,-0.1108447027510745,259.5841580826778,312.44135355747653,2.3616172861887996,3.3731188672857653,261.96728025026005,312.44135355747653,2.3616431863224916,3.373118349450543,0.7083890824153902,261.96728024865627,312.44135355747653,2.336522422874422,3.7068049498704494,-0.09794802948030626,259.26781250480155,312.44135355747653,2.336522422874422,3.7068049498704494,-0.09794802948030626,259.26781250480155,312.44135355747653
781,30,2.170555756295865,0.32550761796834915,188.44747797544213,199.43065120689997,2.1668280955591173,0.3282978843154941,-0.0159112408240441,188.40140513216969,199.43065120689997,2.1515038443972525,0.07978389907125524,189.10478682661318,199.43065120689997,2.157929381146178,0.07979721194450852,-0.17513407969336325,188.12796520989474,199.43065120689997,2.1591144116159597,0.0771029386726837,0.024773224227168454,189.01774952969296,199.43065120689997,2.147809628098244,0.08127629951183322,-0.014618902907588872,189.06592108121768,199.43065120689997,2.175397986188319,0.8606319867891536,187.12580314696365,199.43065120689997,2.170715115349072,0.860418739200319,-0.048191431287097436,186.90589029766178,199.43065120689997,2.177416463123217,0.8506927037311651,0.019019348248526854,187.09511082408474,199.43065120689997,2.1719650751808883,0.8690543116209843,-0.016547596079038163,187.07590022888465,199.43065120689997,2.170555756295865,0.32550761796834915,188.44747797544213,199.43065120689997,2.170563656266153,0.3254882455184047,0.2140472243638875,188.4474779708241,199.43065120689997,2.1668280955591173,0.3282978843154941,-0.0159112408240441,188.40140513216969,199.43065120689997,2.1668280955591173,0.3282978843154941,-0.0159112408240441,188.40140513216969,199.43065120689997
782,24,3.258336970708059,2.1893951391731683,138.94251262739286,159.54452096551992,3.254850220059815,2.2818849519638995,-0.045803996704042796,138.631640056222,159.54452096551992,3.158137823955503,3.0508749820476075,136.07913494636566,159.54452096551992,3.1495123618285126,3.0509440284927183,-0.037783081735548715,136.02466880570407,159.54452096551992,3.168839739392116,3.2522346945646916,-0.06188536431405367,135.6672445157987,159.54452096551992,3.1551278815116954,3.2318911246730733,-0.05569565394788188,135.62877496974792,159.54452096551992,3.0394691015766195,3.73453221105965,137.36612366636962,159.54452096551992,3.0421134031665744,3.734448058826237,0.0318794111249625,137.28745328879475,159.54452096551992,3.0355595903952826,4.364807933025528,-0.15535206224479065,135.81801870250504,159.54452096551992,3.0335280717143998,3.9529421050538764,-0.05436964731880101,136.93918759208537,159.54452096551992,3.258336970708059,2.1893951391731683,138.94251262739286,159.54452096551992,3.2583128259688134,2.1894120505051333,-3.671579703752065,138.9425126267085,159.54452096551992,3.254850220059815,2.2818849519638995,-0.045803996704042796,138.631640056222,159.54452096551992,3.254850220059815,2.2818849519638995,-0.045803996704042796,138.631640056222,159.54452096551992
783,24,3.358936496778094,3.7043897489586977,126.22251016564044,159.54452096551992,3.378841353391353,4.415560135513056,-0.16561663591239745,122.6499675096537,159.54452096551992,3.118409887891515,4.398921665393217,124.59267631535053,159.54452096551992,3.1116028589889972,4.399596411836138,-0.04044629136245741,124.53101712846035,159.54452096551992,3.1736834996833094,5.79360982708733,-0.2508400817931753,119.36487525578832,159.54452096551992,3.128785514853914,5.4386082362135575,-0.19060201971761448,120.27466287822182,159.54452096551992,3.0056304347024803,5.687638572174686,131.68736638231513,159.54452096551992,2.9827183199691554,5.68944180312943,-0.059971421830701005,131.3356105324624,159.54452096551992,3.0046067709747972,10.768427924208277,-0.6299811329844305,124.76052008407099,159.54452096551992,2.953157760256193,6.880704602991722,-0.16636512396733874,128.47244303443205,159.54452096551992,3.358936496778094,3.7043897489586977,126.22251016564044,159.54452096551992,3.35897662989767,3.70441725372663,-1.458010486928828,126.22251016462566,159.54452096551992,3.378841353391353,4.415560135513056,-0.16561663591239745,122.6499675096537,159.54452096551992,3.378841353391353,4.415560135513056,-0.16561663591239745,122.6499675096537,159.54452096551992
784,39,1.907527432037428,2.7919173219956215,228.19240323945007,259.25984656897003,1.8974033476796839,2.9137124317243073,-0.047323453254465464,227.64585556147748,259.25984656897003,1.8717966580061773,3.8787398825426433,225.5561624515393,259.25984656897003,1.8730097757451458,3.878690649269574,0.012098682219811863,225.5433178055366,259.25984656897003,1.8503840657256696,4.214450880135171,-0.08538315736115376,224.44691475006871,259.25984656897003,1.854155362541264,4.073431590708884,-0.05049131078217524,224.95196472781552,259.25984656897003,1.8551823638273504,4.17814497319993,227.50823752839702,259.25984656897003,1.8597078890393544,4.177915640416647,0.03379083569817691,227.36045697793492,259.25984656897003,1.832812948483289,4.847381865585875,-0.1477370380402356,225.23157634171744,259.25984656897003,1.8404676508877917,4.386831549696309,-0.04844115560420009,226.95341787980868,259.25984656897003,1.907527432037428,2.7919173219956215,228.19240323945007,259.25984656897003,1.9075309757179968,2.7919186821992827,-2.002404095450759,228.19240323970232,259.25984656897003,1.8974033476796839,2.9137124317243073,-0.047323453254465464,227.64585556147748,259.25984656897003,1.8974033476796839,2.9137124317243073,-0.047323453254465464,227.64585556147748,259.25984656897003
785,44,1.9791212601260684,3.472305511841392,242.11939786159647,292.4982884367866,1.959636117557526,3.6694079573661114,-0.06167962597197864,241.0880985094234,292.4982884367866,1.8565787267421499,4.359284548417175,238.08905358112864,292.4982884367866,1.8451355095045459,4.3600648105858415,-0.07859817765480123,237.64075232501156,292.4982884367866,1.838944492850095,4.709172108787795,-0.07757426510014703,236.99300496508937,292.4982884367866,1.8276383930664468,4.711452035188259,-0.07789822768890697,236.54399722450137,292.4982884367866,1.9211754355513353,4.870691833478041,235.62597252832762,292.4982884367866,1.9123877257012594,4.871029022362343,-0.03105462602661842,235.53069499911214,292.4982884367866,1.8931212706106226,5.4677008534050735,-0.11127962447449176,233.72939319202027,292.4982884367866,1.8795256588294684,5.294890506117064,-0.08092725077059607,234.00200764770892,292.4982884367866,1.9791212601260684,3.472305511841392,242.11939786159647,292.4982884367866,1.979056318430513,3.4722689935283055,-0.31080241863519753,242.11939785905312,292.4982884367866,1.959636117557526,3.6694079573661114,-0.06167962597197864,241.0880985094234,292.4982884367866,1.959636117557526,3.6694079573661114,-0.06167962597197864,241.0880985094234,292.4982884367866
786,35,1.6981161725360139,3.7490054449946566,191.1919460753665,232.66909307471667,1.6932761754785117,3.8438090973366443,-0.025575227240584746,191.0488850268376,232.66909307471667,1.644907671160555,4.892443158755085,186.16307734390526,232.66909307471667,1.6478130205264405,4.891990845379311,0.03042600094827429,186.0970066487259,232.66909307471667,1.6312010909009138,5.339207508675985,-0.08401902959615148,185.2182457822742,232.66909307471667,1.6334456488123614,5.12271773832512,-0.04462661773306836,185.75570561235727,232.66909307471667,1.6612985476596638,5.153125566076419,183.97577751119746,232.66909307471667,1.6750011579889508,5.151435025009136,0.0978383409139912,183.22447817302353,232.66909307471667,1.6540893622532207,6.003728131579038,-0.14068576622697188,181.5381969239731,232.66909307471667,1.6515962344906066,5.423333001471887,-0.04798982116265246,183.5027664085048,232.66909307471667,1.6981161725360139,3.7490054449946566,191.1919460753665,232.66909307471667,1.6981595797760427,3.748996210362211,-5.977994657809157,191.191946076231,232.66909307471667,1.6932761754785117,3.8438090973366443,-0.025575227240584746,191.0488850268376,232.66909307471667,1.6932761754785117,3.8438090973366443,-0.025575227240584746,191.0488850268376,232.66909307471667
787,42,1.9336753035237044,0.5807691890710833,265.0349232299758,279.20291168965997,1.9235358476282993,0.5939589006832412,-0.02911712468358691,264.81966488823946,279.20291168965997,1.9216499992561844,0.4660117133927368,265.8577659720934,279.20291168965997,1.9231243893604446,0.4661120353306242,0.009928369290190437,265.85012920247084,279.20291168965997,1.9116356393362897,0.47909486047194916,-0.0432899589188072,265.5296889538983,279.20291168965997,1.9113341489464246,0.4742133347598546,-0.027060806113353778,265.6720027495753,279.20291168965997,1.8771936857174656,4.343972533780392,245.47028568635312,279.20291168965997,1.8660956284600663,4.344888657350244,-0.03361601407611728,245.30076724973344,279.20291168965997,1.8704269356224525,4.908951270446776,-0.11450615758915855,244.25583610628658,279.20291168965997,1.8526483978237698,4.6568657221096394,-0.06531543751527402,244.44616424823775,279.20291168965997,1.9336753035237044,0.5807691890710833,265.0349232299758,279.20291168965997,1.9336495613981468,0.5808009497986998,-1.7567408225315484,265.0349232237118,279.20291168965997,1.9235358476282993,0.5939589006832412,-0.02911712468358691,264.81966488823946,279.20291168965997,1.9235358476282993,0.5939589006832412,-0.02911712468358691,264.81966488823946,279.20291168965997
788,36,1.6974009578940699,2.993049351514488,212.07473166718708,239.31678144828,1.6906218320325208,3.095475549770474,-0.03915229119002199,211.7234883002046,239.31678144828,1.6200970695820347,3.8472466429718577,209.9072538989296,239.31678144828,1.6102789320248299,3.848344447186082,-0.06508606827420878,209.65261342632184,239.31678144828,1.6161564217725533,3.965985006397723,-0.033386515529593846,209.72125357298538,239.31678144828,1.608766186944222,3.9969189423126554,-0.041747181291469315,209.50981946491603,239.31678144828,1.6583001263901767,4.710739847204253,210.8765258825149,239.31678144828,1.6670381110823143,4.709894783580239,0.036736692958155716,210.70543400027915,239.31678144828,1.6401650778188284,5.468021645669204,-0.15174349014841731,208.76319345253495,239.31678144828,1.6426767791800772,4.919142328305137,-0.04407450160923829,210.4476930692287,239.31678144828,1.6974009578940699,2.993049351514488,212.07473166718708,239.31678144828,1.6974817384385856,2.9930766730318856,-0.7209363430854263,212.07473166449344,239.31678144828,1.6906218320325208,3.095475549770474,-0.03915229119002199,211.7234883002046,239.31678144828,1.6906218320325208,3.095475549770474,-0.03915229119002199,211.7234883002046,239.31678144828
